@relation JM1-weka.filters.unsupervised.instance.RemovePercentage-P60.0-weka.filters.unsupervised.instance.RemovePercentage-P50.0-V

@attribute loc numeric
@attribute v(g) numeric
@attribute ev(g) numeric
@attribute iv(g) numeric
@attribute n numeric
@attribute v numeric
@attribute l numeric
@attribute d numeric
@attribute i numeric
@attribute e numeric
@attribute b numeric
@attribute t numeric
@attribute lOCode numeric
@attribute lOComment numeric
@attribute lOBlank numeric
@attribute locCodeAndComment numeric
@attribute uniq_Op numeric
@attribute uniq_Opnd numeric
@attribute total_Op numeric
@attribute total_Opnd numeric
@attribute branchCount numeric
@attribute defects {false,true}

@data
19,2,1,2,48,196.2,0.1,10.13,19.38,1986.51,0.07,110.36,14,0,3,0,9,8,30,18,3,false
19,2,1,2,48,196.2,0.1,10.13,19.38,1986.51,0.07,110.36,14,0,3,0,9,8,30,18,3,false
59,5,1,5,184,920,0.07,14.67,62.7,13500,0.31,750,49,4,4,0,9,23,109,75,9,false
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,3,2,1,false
93,7,4,4,258,1477.8,0.03,35.84,41.23,52962.57,0.49,2942.36,57,17,15,1,22,31,157,101,13,false
19,4,4,2,66,320.63,0.06,15.58,20.57,4996.43,0.11,277.58,8,0,4,0,17,12,44,22,7,false
33,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,false
46,3,1,3,134,760.1,0.09,11.54,65.86,8772.02,0.25,487.33,39,0,5,0,14,37,73,61,5,false
30,3,3,2,90,457.87,0.13,7.92,57.81,3626.34,0.15,201.46,19,3,4,0,9,25,46,44,5,false
18,2,1,2,60,278.63,0.11,9.43,29.55,2627.1,0.09,145.95,14,0,2,0,11,14,36,24,3,false
21,2,1,2,40,180.94,0.17,5.79,31.27,1046.88,0.06,58.16,11,4,4,0,9,14,22,18,3,false
21,3,1,3,58,284.6,0.13,7.53,37.81,2141.99,0.09,119,14,1,4,0,11,19,32,26,5,false
61,5,1,5,177,1027.9,0.06,15.6,65.89,16035.27,0.34,890.85,45,3,10,1,16,40,99,78,9,false
51,5,1,5,130,729.91,0.08,13.09,55.76,9555.22,0.24,530.85,37,4,7,1,16,33,76,54,9,false
19,2,1,2,49,227.55,0.19,5.18,43.96,1177.9,0.08,65.44,14,2,1,0,8,17,27,22,3,false
14,2,1,2,39,183.32,0.21,4.76,38.47,873.45,0.06,48.53,7,2,3,0,9,17,21,18,3,false
16,2,1,2,34,149.34,0.18,5.63,26.55,840.03,0.05,46.67,10,0,2,0,9,12,19,15,3,false
16,2,1,2,34,149.34,0.18,5.63,26.55,840.03,0.05,46.67,10,0,2,0,9,12,19,15,3,false
22,2,1,2,63,312.11,0.13,7.97,39.14,2489.11,0.1,138.28,14,2,4,0,11,20,34,29,3,false
19,2,1,2,52,241.48,0.21,4.86,49.68,1173.86,0.08,65.2,14,0,3,0,7,18,27,25,3,false
6,2,1,2,14,48.43,0.28,3.6,13.45,174.36,0.02,9.69,4,0,0,0,6,5,8,6,3,false
96,5,1,5,279,1783.46,0.05,20.31,87.8,36226.46,0.59,2012.58,65,27,4,0,20,64,149,130,9,false
88,7,3,7,147,861.12,0.09,10.64,80.94,9161.95,0.29,509,60,23,5,0,15,43,86,61,13,false
6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
6,1,1,1,12,39.86,0.4,2.5,15.95,99.66,0.01,5.54,3,0,1,0,5,5,7,5,1,false
6,1,1,1,12,39.86,0.4,2.5,15.95,99.66,0.01,5.54,5,0,1,0,5,5,7,5,1,false
15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
15,1,1,1,36,155.59,0.47,2.13,73.22,330.63,0.05,18.37,7,3,3,0,4,16,19,17,1,false
15,1,1,1,36,155.59,0.47,2.13,73.22,330.63,0.05,18.37,9,3,3,0,4,16,19,17,1,false
16,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
16,1,1,1,38,166.91,0.47,2.12,78.82,353.45,0.06,19.64,8,3,3,0,4,17,20,18,1,false
16,1,1,1,38,166.91,0.47,2.12,78.82,353.45,0.06,19.64,10,3,3,0,4,17,20,18,1,false
23,4,1,4,80,400,0.1,10.2,39.22,4080,0.13,226.67,17,0,4,0,12,20,46,34,7,false
12,2,1,2,35,156.08,0.25,3.97,39.35,619.12,0.05,34.4,8,0,2,0,7,15,18,17,3,false
55,4,1,4,187,1076.16,0.06,17,63.3,18294.79,0.36,1016.38,48,0,5,0,17,37,113,74,7,false
50,4,1,4,159,897.37,0.06,15.97,56.19,14330.78,0.3,796.15,43,0,5,0,17,33,97,62,7,false
62,3,1,3,206,1221.73,0.06,17.16,71.18,20968.33,0.41,1164.91,53,0,7,0,18,43,124,82,5,false
21,3,1,3,58,284.6,0.13,7.53,37.81,2141.99,0.09,119,14,1,4,0,11,19,32,26,5,false
8,2,1,2,28,100.38,0.15,6.5,15.44,652.46,0.03,36.25,5,0,1,0,6,6,15,13,3,false
19,2,1,2,52,241.48,0.21,4.86,49.68,1173.86,0.08,65.2,14,0,3,0,7,18,27,25,3,false
17,3,1,3,82,417.17,0.08,13.03,32.03,5434.21,0.14,301.9,15,0,0,0,15,19,49,33,5,false
34,5,1,5,114,589.37,0.05,20.58,28.64,12128.64,0.2,673.81,23,5,4,0,17,19,68,46,9,false
63,10,5,9,212,1214.32,0.05,20.54,59.12,24942.77,0.4,1385.71,42,7,9,2,16,37,117,95,19,false
26,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,false
19,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,false
19,3,1,2,47,230.62,0.12,8.02,28.72,1851.77,0.08,102.88,13,0,4,0,13,17,26,21,5,false
27,2,1,1,77,370.17,0.09,10.56,35.07,3907.31,0.12,217.07,20,2,3,0,10,18,39,38,3,false
30,1,1,1,90,395.31,0.07,15,26.35,5929.63,0.13,329.42,16,7,5,0,9,12,50,40,1,false
24,1,1,1,83,358.72,0.07,15.14,23.7,5429.72,0.12,301.65,15,3,4,0,9,11,46,37,1,false
5,1,1,1,18,64.53,0.5,2,32.25,129.06,0.02,7.17,3,0,0,0,4,8,10,8,1,false
7,1,1,1,23,89.86,0.4,2.5,35.94,224.65,0.03,12.48,4,1,0,0,5,10,13,10,1,false
6,1,1,1,20,78.14,0.29,3.5,22.33,273.48,0.03,15.19,4,0,0,0,7,8,12,8,1,false
26,2,1,1,67,303.08,0.08,12.31,24.63,3730.2,0.1,207.23,16,3,5,0,10,13,35,32,3,false
5,1,1,1,7,19.65,0.5,2,9.83,39.3,0.01,2.18,2,0,1,0,4,3,4,3,1,false
20,5,4,3,72,360,0.09,11.29,31.89,4064.21,0.12,225.79,17,0,1,0,13,19,39,33,9,false
6,1,1,1,21,79.95,0.5,2,39.98,159.91,0.03,8.88,4,0,0,0,4,10,11,10,1,false
10,1,1,1,20,74.01,0.36,2.81,26.31,208.15,0.02,11.56,5,0,3,0,5,8,11,9,1,false
5,1,1,1,8,20.68,0.67,1.5,13.79,31.02,0.01,1.72,3,0,0,0,3,3,5,3,1,false
18,7,1,7,92,479.27,0.1,10.32,46.44,4946.06,0.16,274.78,16,0,0,0,12,25,49,43,13,false
4,1,1,1,3,4.75,0,0,0,0,0,0,2,0,0,0,3,0,3,0,1,false
6,1,1,1,21,79.95,0.36,2.78,28.78,222.1,0.03,12.34,4,0,0,0,5,9,11,10,1,false
5,1,1,1,15,49.83,0.33,3,16.61,149.49,0.02,8.3,3,0,0,0,5,5,9,6,1,false
7,2,1,2,25,104.25,0.29,3.5,29.79,364.87,0.03,20.27,4,1,0,0,7,11,14,11,3,false
5,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,1,0,3,2,3,2,1,false
4,1,1,1,7,19.65,0.5,2,9.83,39.3,0.01,2.18,2,0,0,0,4,3,4,3,1,false
5,1,1,1,7,18.09,0.5,2,9.05,36.19,0.01,2,3,0,0,0,4,2,5,2,1,false
4,1,1,1,7,19.65,0.5,2,9.83,39.3,0.01,2.18,2,0,0,0,4,3,4,3,1,false
7,2,1,2,25,102.19,0.26,3.85,26.54,393.42,0.03,21.86,5,0,0,0,7,10,14,11,3,false
7,2,1,2,25,102.19,0.26,3.85,26.54,393.42,0.03,21.86,5,0,0,0,7,10,14,11,3,false
60,14,9,6,223,1271.2,0.03,39.43,32.24,50121.52,0.42,2784.53,47,3,8,0,24,28,131,92,27,false
37,4,1,4,134,740.16,0.06,17.04,43.45,12609.11,0.25,700.51,27,1,7,0,18,28,81,53,6,false
12,2,1,2,43,185.84,0.23,4.29,43.36,796.47,0.06,44.25,10,0,0,0,6,14,23,20,3,false
8,2,1,2,23,92,0.26,3.89,23.66,357.78,0.03,19.88,6,0,0,0,7,9,13,10,3,false
12,2,1,2,44,196.21,0.2,4.9,40.04,961.45,0.07,53.41,8,0,2,0,7,15,23,21,3,false
6,1,1,1,16,55.35,0.5,2,27.68,110.7,0.02,6.15,4,0,0,0,4,7,9,7,1,false
11,3,3,2,49,235.56,0.1,9.81,24.02,2310.3,0.08,128.35,9,0,0,0,15,13,32,17,5,false
8,3,3,2,18,70.32,0.25,4,17.58,281.3,0.02,15.63,6,0,0,0,8,7,11,7,5,false
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,3,2,1,false
5,1,1,1,11,36.54,0.4,2.5,14.62,91.35,0.01,5.08,3,0,0,0,5,5,6,5,1,false
7,2,1,2,25,102.19,0.26,3.85,26.54,393.42,0.03,21.86,5,0,0,0,7,10,14,11,3,false
16,3,3,3,38,164.23,0.11,9.17,17.92,1505.47,0.05,83.64,11,1,2,0,11,9,23,15,5,false
9,2,1,2,32,142.7,0.21,4.85,29.45,691.55,0.05,38.42,7,0,0,0,9,13,18,14,3,false
18,3,3,2,41,182.84,0.08,13,14.06,2376.88,0.06,132.05,15,0,1,0,13,9,23,18,5,false
10,2,1,2,33,151.3,0.17,5.92,25.54,896.18,0.05,49.79,7,0,1,0,11,13,19,14,3,false
8,2,1,2,25,102.19,0.26,3.85,26.54,393.42,0.03,21.86,6,0,0,0,7,10,14,11,3,false
9,2,1,2,32,142.7,0.21,4.85,29.45,691.55,0.05,38.42,7,0,0,0,9,13,18,14,3,false
8,2,1,1,21,87.57,0.2,5,17.51,437.84,0.03,24.32,6,0,0,0,10,8,13,8,3,false
9,3,3,3,38,169.46,0.18,5.54,30.6,938.54,0.06,52.14,6,0,1,0,9,13,22,16,5,false
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,3,2,1,false
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,3,2,1,false
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,3,2,1,false
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,3,2,1,false
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,3,2,1,false
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,3,2,1,false
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,3,2,1,false
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,3,2,1,false
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,3,2,1,false
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,3,2,1,false
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,3,2,1,false
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,3,2,1,false
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,3,2,1,false
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,3,2,1,false
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,3,2,1,false
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,3,2,1,false
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,3,2,1,false
15,2,1,2,42,181.52,0.12,8.5,21.36,1542.93,0.06,85.72,12,0,1,0,10,10,25,17,3,false
37,4,1,4,78,393.46,0.08,12.92,30.46,5082.23,0.13,282.35,23,8,4,0,15,18,47,31,7,false
11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
8,1,1,1,23,89.86,0.4,2.5,35.94,224.65,0.03,12.48,4,1,1,0,5,10,13,10,1,false
6,1,1,1,22,83.76,0.5,2,41.88,167.52,0.03,9.31,6,0,0,0,4,10,12,10,1,false
34,6,6,5,103,548.16,0.06,16.77,32.68,9194.11,0.18,510.78,28,3,1,0,18,22,62,41,11,false
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,3,2,1,false
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,3,2,1,false
6,1,1,1,21,79.95,0.36,2.78,28.78,222.1,0.03,12.34,4,0,0,0,5,9,11,10,1,false
5,1,1,1,9,23.26,0.5,2,11.63,46.53,0.01,2.58,3,0,0,0,3,3,5,4,1,false
4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,3,2,1,false
6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
7,1,1,1,9,25.27,0.5,2,12.63,50.53,0.01,2.81,3,1,1,0,4,3,6,3,1,false
5,1,1,1,8,20.68,0.67,1.5,13.79,31.02,0.01,1.72,5,0,0,0,3,3,5,3,1,false
5,1,1,1,9,25.27,0.5,2,12.63,50.53,0.01,2.81,3,0,0,0,4,3,6,3,1,false
10,3,1,2,26,101.58,0.07,13.75,7.39,1396.71,0.03,77.6,6,0,1,1,11,4,16,10,5,false
11,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,false
21,4,1,4,25,89.62,0.4,2.5,35.85,224.06,0.03,12.45,14,2,3,0,4,8,15,10,7,false
89,14,4,12,241,1386.93,0.02,53.31,26.02,73933.93,0.46,4107.43,56,12,8,11,28,26,142,99,25,false
35,9,1,2,77,377.83,0.07,15,25.19,5667.46,0.13,314.86,31,0,1,1,15,15,47,30,14,false
59,9,1,2,85,417.09,0.07,15,27.81,6256.29,0.14,347.57,47,0,9,1,15,15,55,30,14,false
21,3,1,3,42,187.3,0.13,8,23.41,1498.37,0.06,83.24,15,2,2,0,11,11,26,16,5,false
16,2,1,2,46,205.13,0.13,7.92,25.91,1623.98,0.07,90.22,13,0,1,0,10,12,27,19,3,false
15,2,1,2,35,151.27,0.19,5.33,28.36,806.76,0.05,44.82,13,0,2,0,8,12,19,16,3,false
15,2,1,2,35,151.27,0.19,5.33,28.36,806.76,0.05,44.82,13,0,2,0,8,12,19,16,3,false
10,2,1,2,35,162.53,0.15,6.46,25.15,1050.23,0.05,58.35,8,0,0,0,12,13,21,14,3,false
4,1,1,1,7,19.65,0.5,2,9.83,39.3,0.01,2.18,2,0,0,0,4,3,4,3,1,false
4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
4,1,1,1,7,19.65,0.5,2,9.83,39.3,0.01,2.18,2,0,0,0,4,3,4,3,1,false
4,1,1,1,7,19.65,0.5,2,9.83,39.3,0.01,2.18,4,0,0,0,4,3,4,3,1,false
5,1,1,1,7,19.65,0.5,2,9.83,39.3,0.01,2.18,2,0,1,0,4,3,4,3,1,false
18,3,3,2,34,144.43,0.08,12,12.04,1733.15,0.05,96.29,11,2,3,0,12,7,20,14,5,false
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,3,2,1,false
17,2,1,2,41,185.47,0.16,6.11,30.37,1132.67,0.06,62.93,15,0,2,0,9,14,22,19,3,false
15,2,1,2,35,153.73,0.2,4.92,31.23,756.83,0.05,42.05,13,0,2,0,8,13,19,16,3,false
15,2,1,2,35,153.73,0.2,4.92,31.23,756.83,0.05,42.05,13,0,2,0,8,13,19,16,3,false
26,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,false
26,4,4,3,72,372.23,0.07,13.42,27.74,4995.78,0.12,277.54,21,1,2,0,17,19,42,30,7,false
26,4,4,3,71,372.6,0.09,10.91,34.16,4064.76,0.12,225.82,23,1,2,0,16,22,41,30,7,false
18,2,1,2,43,197.15,0.18,5.7,34.59,1123.77,0.07,62.43,12,1,3,0,9,15,24,19,3,false
46,7,3,5,127,651.42,0.05,21.47,30.34,13988.36,0.22,777.13,35,0,9,0,16,19,76,51,13,false
45,4,1,3,119,628.96,0.05,21.86,28.78,13747.33,0.21,763.74,31,9,5,0,18,21,68,51,7,false
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,3,2,1,false
18,2,1,2,41,182.84,0.13,7.5,24.38,1371.28,0.06,76.18,16,0,2,0,10,12,23,18,3,false
12,2,1,2,23,97.7,0.2,5,19.54,488.51,0.03,27.14,7,1,2,0,10,9,14,9,3,false
23,4,3,2,60,278.63,0.08,11.92,23.38,3320.36,0.09,184.46,18,0,3,0,13,12,38,22,7,false
16,3,3,2,45,211.52,0.12,8.5,24.88,1797.92,0.07,99.88,13,0,1,0,13,13,28,17,5,false
15,3,3,2,40,183.4,0.13,7.5,24.45,1375.49,0.06,76.42,12,0,1,0,12,12,25,15,5,false
29,6,6,3,115,580.11,0.06,16.58,34.99,9617.54,0.19,534.31,26,0,1,0,14,19,70,45,11,false
5,1,1,1,11,38.05,0.29,3.5,10.87,133.19,0.01,7.4,3,0,0,0,7,4,7,4,1,false
5,1,1,1,8,20.68,0.67,1.5,13.79,31.02,0.01,1.72,3,0,0,0,3,3,5,3,1,false
18,3,3,2,36,152.93,0.08,12,12.74,1835.1,0.05,101.95,14,0,1,1,12,7,22,14,5,false
4,1,1,1,11,34.87,0.33,3,11.62,104.61,0.01,5.81,2,0,0,0,6,3,8,3,1,false
9,2,1,1,18,64.53,0.16,6.3,10.24,406.53,0.02,22.59,6,0,1,0,7,5,9,9,3,false
70,10,1,4,244,1185.35,0.01,68,17.43,80603.62,0.4,4477.98,57,3,8,0,17,12,148,96,19,false
48,8,6,6,266,1713.82,0.07,14.45,118.6,24764.74,0.57,1375.82,43,1,4,0,17,70,147,119,15,false
534,44,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,false
14,2,1,2,19,70.31,0.21,4.67,15.07,328.11,0.02,18.23,10,0,2,0,7,6,11,8,3,false
40,6,1,1,52,235.23,0.13,7.79,30.19,1832.8,0.08,101.82,31,0,7,0,11,12,35,17,7,false
7,1,1,1,22,81.41,0.15,6.75,12.06,549.52,0.03,30.53,4,0,1,0,9,4,16,6,1,false
47,6,4,2,120,610.5,0.04,26.6,22.95,16239.18,0.2,902.18,33,5,6,0,19,15,78,42,11,false
19,4,1,3,55,248.8,0.08,12.38,20.1,3078.85,0.08,171.05,14,0,3,0,11,12,28,27,7,false
9,3,1,1,25,89.62,0.14,7,12.8,627.37,0.03,34.85,5,1,1,0,6,6,11,14,5,false
81,8,6,4,143,750.45,0.04,28.33,26.49,21262.85,0.25,1181.27,36,14,24,3,20,18,92,51,15,false
31,4,4,2,104,524.62,0.05,19.8,26.5,10387.42,0.17,577.08,21,0,8,0,18,15,71,33,7,false
57,8,6,3,129,681.82,0.04,28.47,23.95,19411.73,0.23,1078.43,31,4,15,4,22,17,85,44,15,false
45,14,11,3,126,612.11,0.03,30.15,20.3,18457.34,0.2,1025.41,30,7,4,0,16,13,77,49,27,false
17,2,1,1,38,136.23,0.08,12,11.35,1634.74,0.05,90.82,10,2,2,0,8,4,26,12,3,false
4,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,false
25,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,false
44,10,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,false
51,7,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,false
28,6,5,2,63,306.05,0.07,14.77,20.72,4520.16,0.1,251.12,21,0,5,0,16,13,39,24,11,false
27,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,false
29,6,6,1,71,344.92,0.05,19.13,18.03,6596.53,0.11,366.47,24,0,3,0,17,12,44,27,11,false
25,5,5,1,62,298.06,0.06,17,17.53,5066.95,0.1,281.5,20,0,3,0,17,11,40,22,9,false
84,15,10,5,227,1260.89,0.03,30.88,40.84,38930.03,0.42,2162.78,67,9,3,0,19,28,136,91,29,false
34,5,1,5,62,267.96,0.11,9,29.77,2411.64,0.09,133.98,22,4,5,0,8,12,35,27,9,false
4,2,1,1,11,34.87,0.19,5.25,6.64,183.06,0.01,10.17,2,0,0,0,7,2,8,3,3,false
11,2,1,1,20,71.7,0.17,6,11.95,430.2,0.02,23.9,9,0,0,0,8,4,14,6,3,false
22,6,5,6,60,271.41,0.08,12,22.62,3256.96,0.09,180.94,18,0,2,0,12,11,38,22,11,false
4,1,1,1,7,19.65,0.5,2,9.83,39.3,0.01,2.18,2,0,0,0,4,3,4,3,1,false
61,1,1,1,255,1153.51,0.01,79.69,14.48,91920.19,0.38,5106.68,43,2,13,0,15,8,170,85,1,false
143,15,1,14,463,2626.33,0.02,53.2,49.37,139720.91,0.88,7762.27,123,10,7,0,21,30,311,152,29,false
30,2,1,2,96,484.26,0.05,22.2,21.81,10750.61,0.16,597.26,18,4,5,0,18,15,59,37,3,false
11,1,1,1,23,89.86,0.13,8,11.23,718.87,0.03,39.94,6,1,1,0,10,5,15,8,1,false
10,1,1,1,34,136,0.09,10.83,12.55,1473.33,0.05,81.85,6,0,1,0,10,6,21,13,1,false
21,2,1,2,57,242.13,0.07,15,16.14,3631.98,0.08,201.78,11,3,4,0,10,9,30,27,3,false
51,2,1,1,164,872.8,0.05,19.5,44.76,17019.53,0.29,945.53,29,9,10,0,15,25,99,65,3,false
16,1,1,1,63,257.51,0.1,10.5,24.52,2703.86,0.09,150.21,9,1,3,0,7,10,33,30,1,false
42,2,1,2,171,739.05,0.02,65.33,11.31,48284.58,0.25,2682.48,28,3,8,0,14,6,115,56,3,false
52,2,1,2,227,981.08,0.01,86.33,11.36,84699.71,0.33,4705.54,36,3,10,0,14,6,153,74,3,false
42,2,1,2,171,739.05,0.02,65.33,11.31,48284.58,0.25,2682.48,28,3,8,0,14,6,115,56,3,false
47,2,1,2,199,860.06,0.01,75.83,11.34,65221.5,0.29,3623.42,32,3,9,0,14,6,134,65,3,false
52,2,1,2,227,981.08,0.01,86.33,11.36,84699.71,0.33,4705.54,36,3,10,0,14,6,153,74,3,false
4,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,false
21,4,1,4,63,306.05,0.11,9.18,33.35,2808.48,0.1,156.03,18,0,1,0,12,17,37,26,7,false
18,2,1,2,88,431.81,0.06,15.75,27.42,6800.95,0.14,377.83,10,4,1,0,14,16,52,36,3,false
13,2,1,2,72,346.13,0.07,14.5,23.87,5018.88,0.12,278.83,6,4,0,0,14,14,43,29,3,false
27,2,1,2,31,124,0.15,6.5,19.08,806,0.04,44.78,11,11,3,0,8,8,18,13,3,false
